,ecg_id,r_peaks
15148,15149,[ 38 137 240 343 448 549 654 752 852]
15149,15150,[ 97 199 302 400 498 598 701 806 909]
15150,15151,[ 67 169 270 370 472 573 674 771 869]
15151,15152,[ 73 141 208 277 349 416 484 552 620 683 750 819 890]
15152,15153,[ 97 193 286 383 483 581 680 779 873]
15153,15154,[ 58 139 224 311 398 484 572 659 748 833 923]
15154,15155,[ 38 120 205 287 369 452 533 614 700 785 873]
15155,15156,[ 55 136 218 301 383 465 548 630 712 794 876]
15156,15157,[ 79 149 213 278 342 400 470 534 599 663 728 792 857 921]
15157,15158,[105 212 319 423 524 628 734 840 946]
15158,15159,[ 34  98 166 235 306 372 440 511 578 647 716 787 857 927]
15159,15160,[ 76 157 235 320 413 504 582 664 746 818 894]
15160,15161,[ 80 143 216 286 357 424 497 571 651 726 801 873]
15161,15162,[ 80 166 252 340 426 511 598 686 776 863]
15162,15163,[115 221 324 429 533 641 750 857]
15163,15164,[160 292 448 614 781 912]
15164,15165,[ 33 106 182 262 334 405 475 548 623 697 768 841 914]
15165,15166,[ 83 183 283 385 485 586 686 787 887]
15166,15167,[ 45 125 206 285 364 444 527 609 689 770 851 932]
15167,15168,[106 191 275 360 445 531 614 698 783 867 949]
15168,15169,[ 45 126 199 274 357 419 539 623 678 784 861 924]
15169,15170,[ 75 152 231 308 387 475 569 661 760 859]
15170,15171,[ 61 142 226 313 399 484 570 657 744 829 913]
15171,15172,[113 198 283 367 451 539 626 712 795 875]
15172,15173,[ 76 144 212 282 350 420 497 577 654 730 806 883]
15173,15174,[ 42 119 201 289 382 475 568 661 753 843 933]
15174,15175,[ 78 175 271 366 459 551 643 744 843 941]
15175,15176,[114 210 308 405 499 597 695 789 888]
15176,15177,[ 37 128 220 315 406 497 593 684 777 873]
15177,15178,[104 167 212 252 309 395 442 510 564 619 672 750 790 829 866 939]
15178,15179,[ 82 177 274 368 461 558 652 745 838 932]
15179,15180,[ 34  89 144 199 254 309 363 418 473 527 582 637 691 746 801 855 910]
15180,15181,[ 57 123 187 249 310 372 436 503 571 637 704 774 843 910]
15181,15182,[ 38 131 225 316 409 502 592 684 776 868]
15182,15183,[ 63 147 232 316 400 483 568 652 736 821 906]
15183,15184,[ 71 175 278 382 486 591 695 800 905]
15184,15185,[ 49 139 225 312 399 486 572 658 748 837 925]
15185,15186,[ 62 145 229 315 399 483 569 657 742 827 907]
15186,15187,[ 81 171 260 347 438 528 615 703 792 879]
15187,15188,[ 79 181 285 385 483 580 677 773 867]
15188,15189,[ 98 207 312 417 521 626 726 834 937]
15189,15190,[121 218 311 400 494 591 688 782 881]
15190,15191,[ 44 119 193 266 339 412 485 559 633 708 781 850 928]
15191,15192,[ 50 141 230 320 410 499 588 678 766 855 943]
15192,15193,[ 57 157 256 356 458 559 660 762 865]
15193,15194,[ 47 109 171 233 295 357 419 481 544 606 668 731 794 856 919]
15194,15195,[ 89 168 242 314 376 475 572 629 711 772 854 933]
15195,15196,[ 64 162 249 332 416 483 573 656 733 819 891 928]
15196,15197,[ 35 114 193 273 353 433 513 592 672 751 829 907]
15197,15198,[ 86 134 234 342 451 559 671 784 901]
15198,15199,[ 34 163 302 430 570 699 829]
15199,15200,[ 79 130 180 231 282 332 383 434 485 536 587 638 690 741 792 843 894 945]
15200,15201,[ 39 124 211 296 380 466 553 636 722 808 895]
15201,15202,[ 88 186 281 371 460 550 642 735 828 922]
15202,15203,[ 42 121 177 270 350 428 486 578 655 733 794 885]
15203,15204,[100 185 269 357 442 526 612 696 780 864 945]
15204,15205,[ 94 137 244 287 388 452 528 604 681 725 839 880]
15205,15206,[127 226 326 427 531 631 729 829 928]
15206,15207,[ 77 162 248 331 415 498 583 667 752 833 918]
15207,15208,[ 63 137 212 288 362 437 513 590 669 746 823 901]
15208,15209,[102 145 197 244 304 358 401 465 522 569 645 702 744 795 855 898]
15209,15210,[ 98 192 283 373 463 554 648 703 828 916]
15210,15211,[ 78 159 242 322 402 480 561 643 720 798 875]
15211,15212,[ 98 176 251 326 393 472 546 626 706 812 910]
15212,15213,[ 62 129 196 263 331 399 468 537 606 676 747 819 890]
15213,15214,[117 215 313 411 506 607 705 800 893]
15214,15215,[ 68 178 289 400 511 619 733 849]
15215,15216,[ 72 146 220 295 369 442 516 589 662 734 807 878]
15216,15217,[ 93 163 215 268 339 399 460 523 597 661 735 797 855 923]
15217,15218,[ 62 167 271 375 480 586 691 800 907]
15218,15219,[ 99 171 244 316 389 461 533 606 678 750 822 895]
15219,15220,[ 84 190 283 353 423 493 551 630 698 768 835 903]
15220,15221,[ 84 184 282 378 473 567 660 753 847 941]
15221,15222,[ 73 131 190 249 307 365 424 482 540 599 658 717 776 836 895]
15222,15223,[ 59 125 192 258 325 392 459 527 594 661 728 794 861 927]
15223,15224,[ 36 147 247 352 458 562 670 776 880]
15224,15225,[ 45 121 198 273 346 420 494 566 638 709 780 851 921]
15225,15226,[ 58 161 268 372 477 588 699 810 921]
15226,15227,[ 53 142 231 321 408 498 587 676 766 857 946]
15227,15228,[ 39 109 178 248 317 386 456 525 595 664 734 805 877 947]
15228,15229,[163 241 364 460 588 665 741 849 941]
15229,15230,[ 38 113 193 270 343 419 497 571 645 720 792 869 940]
15230,15231,[ 81 186 331 429 549 628 703 851 929]
15231,15232,[ 34  91 148 205 263 321 380 438 497 555 613 671 729 787 845 903]
15232,15233,[ 75 161 247 332 420 509 593 676 761 845 928]
15233,15234,[ 69 155 241 327 413 499 585 671 756 842 924]
15234,15235,[ 43 101 162 220 262 332 392 451 508 567 626 687 745 806 865 923]
15235,15236,[ 62 144 227 309 390 473 554 634 716 802 884]
15236,15237,[ 33 102 174 243 311 383 452 524 595 663 734 806 876 946]
15237,15238,[ 80 174 263 350 449 546 643 749 840 929]
15238,15239,[ 83 176 269 364 460 555 648 742 836 929]
15239,15240,[ 77 163 249 335 421 507 593 679 765 851 937]
15240,15241,[ 46 127 213 304 390 476 562 648 729 820 901]
15241,15242,[ 73 184 295 404 516 627 735 842]
15242,15243,[ 52 114 153 232 297 353 409 488 544 603 643 726 793 829 890 944]
15243,15244,[ 93 195 297 401 502 605 721 827]
15244,15245,[ 34 104 176 251 327 405 480 559 635 715 795 871 947]
15245,15246,[ 63 127 192 256 321 385 450 514 578 642 706 770 834 898]
15246,15247,[ 58 126 191 255 320 386 453 520 585 650 715 779 843 908]
15247,15248,[ 80 158 238 317 397 478 558 637 715 791 865 937]
15248,15249,[ 35  99 163 229 296 364 431 500 565 630 696 761 827 892]
15249,15250,[ 73 156 241 326 411 494 578 664 750 837 920]
15250,15251,[ 69 191 291 383 474 566 658 748 840 931]
15251,15252,[106 207 311 417 523 624 728 835 937]
15252,15253,[ 55 107 158 209 259 310 359 409 460 510 561 611 661 711 761 811 861 911]
15253,15254,[123 241 354 474 589 698 812 921]
15254,15255,[ 80 166 253 341 428 513 598 688 774 857 943]
15255,15256,[ 75 164 251 342 431 519 606 694 781 871]
15256,15257,[ 81 168 258 344 430 516 581 690 779 868]
15257,15258,[ 94 163 232 301 370 439 508 577 646 716 787 859 932]
15258,15259,[ 59 137 214 290 368 448 528 606 684 762 839 918]
15259,15260,[ 53 128 203 279 355 432 509 585 659 733 808 883]
15260,15261,[127 252 374 489 614 731 863]
15261,15262,[ 32  92 152 214 275 338 398 459 520 580 642 703 765 826 887 948]
15262,15263,[ 70 129 189 246 305 364 423 482 543 602 663 724 786 845 904]
15263,15264,[ 70 170 270 370 469 566 663 761 820]
15264,15265,[ 62 152 236 317 406 490 578 667 753 842 925]
15265,15266,[ 31 112 193 275 356 436 515 594 674 754 833 912]
15266,15267,[ 70 188 307 427 546 667 788 904]
15267,15268,[115 209 300 389 477 567 664 758 850 941]
15268,15269,[ 51 132 212 292 372 449 526 600 677 755 835 912]
15269,15270,[ 35 131 228 323 418 510 603 699 791 876]
15270,15271,[ 39 112 184 257 332 406 481 556 632 706 781 853 923]
15271,15272,[ 54 140 226 312 398 484 529 617 703 789 875]
15272,15273,[ 56 135 212 294 374 453 536 617 695 776 857 937]
15273,15274,[ 58 153 250 346 441 540 637 732 830 927]
15274,15275,[ 69 122 174 226 278 329 381 431 482 532 581 631 681 731 783 836 890 938]
15275,15276,[ 89 182 275 366 459 551 644 736 826 917]
15276,15277,[ 98 173 249 325 401 478 555 633 711 790 870 949]
15277,15278,[108 186 264 340 415 490 565 641 717 795 874]
15278,15279,[ 48 107 173 224 298 356 414 476 548 623 709 773 825 877 929]
15279,15280,[119 208 297 385 472 560 648 737 826 914]
15280,15281,[ 37  99 162 225 287 350 412 475 538 601 664 726 789 852 915]
15281,15282,[ 93 194 296 399 503 607 711 815 918]
15282,15283,[118 214 320 426 529 629 734 839 944]
15283,15284,[ 38 115 193 273 354 437 524 611 699 790 882]
15284,15285,[ 53 149 236 329 416 504 593 686 783 878]
15285,15286,[ 41 125 210 296 382 469 556 643 726 808 892]
15286,15287,[ 93 192 332 465 579 681 812 944]
15287,15288,[ 34 104 171 220 313 395 474 552 623 698 770 848 923]
15288,15289,[ 81 164 243 320 400 478 554 632 708 783 861 937]
15289,15290,[ 79 149 212 272 335 402 471 543 607 668 740 811 876 944]
15290,15291,[ 50 143 242 346 449 548 645 744 847]
15291,15292,[ 63 145 225 298 372 444 517 587 656 731 810 892]
15292,15293,[108 207 304 398 495 599 702 804 901]
15293,15294,[ 69 135 202 271 337 404 473 541 605 675 743 807 877 946]
15294,15295,[ 97 181 264 347 430 514 597 682 765 850 934]
15295,15296,[123 226 328 427 524 615 700 785 874]
15296,15297,[ 38 134 230 329 425 519 617 715 810 904]
15297,15298,[109 192 277 362 447 531 616 701 786 872]
15298,15299,[ 42 139 236 334 434 533 630 726 823 918]
15299,15300,[ 75 136 197 258 319 381 442 504 564 625 685 746 807 868 928]
15300,15301,"[ 75 122 159 210 255 293 349 416 461 506 553 600 638 683 728 781 821 851
 893 929]"
15301,15302,[ 96 174 253 333 413 493 570 647 729 808 887]
15302,15303,[ 45 140 242 341 437 535 633 730 824 924]
15303,15304,[ 84 147 208 268 331 392 456 520 587 652 716 779 843 915]
15304,15305,[127 188 281 325 381 442 516 656 734 833 890 935]
15305,15306,[ 75 195 315 440 560 679 797 922]
15306,15307,[137 245 354 460 566 672 787 900]
15307,15308,[ 78 149 210 294 365 468 555 644 723 812 892]
15308,15309,[ 88 194 301 407 513 618 722 826 932]
15309,15310,[131 229 329 428 525 620 717 826 923]
15310,15311,[ 54 117 180 245 310 375 438 502 566 631 697 762 828 894]
15311,15312,[ 35 118 201 283 366 449 531 613 693 772 853 933]
15312,15313,[ 46 144 243 343 441 542 646 746 846]
15313,15314,[ 41 145 244 344 443 539 639 738 838 937]
15314,15315,[ 85 179 278 375 469 562 658 753 848 940]
15315,15316,[ 82 140 199 256 312 369 426 484 543 601 658 715 773 831 891 949]
15316,15317,[ 54 158 266 368 470 567 671 782 885]
15317,15318,[ 50 108 167 228 290 352 417 485 554 625 696 769 843 917]
15318,15319,[ 66 159 253 348 441 535 629 722 813 906]
15319,15320,[ 77 162 243 327 413 497 579 662 742 827 908]
15320,15321,[ 57 138 220 304 397 485 572 659 744 827 912]
15321,15322,[ 41 127 195 287 355 432 501 586 655 740 811 906]
15322,15323,[ 72 134 197 259 320 382 445 509 556 637 701 765 836 904]
15323,15324,[ 50 129 210 290 375 460 551 638 722 801 882]
15324,15325,[ 34 125 216 306 397 489 580 670 759 850 941]
15325,15326,[ 58 143 230 321 408 494 579 660 744 829 912]
15326,15327,[ 42 115 186 257 330 402 477 551 624 697 770 848 922]
15327,15328,[ 95 164 231 297 366 432 500 568 636 701 769 837 903]
15328,15329,[ 70 165 260 362 457 544 639 734 829 924]
15329,15330,[ 35 103 191 259 347 414 502 570 655 723 815 883]
15330,15331,[ 79 156 233 311 385 462 538 613 693 774 853 930]
15331,15332,[ 49 166 291 414 536 661 777 892]
15332,15333,[ 96 193 297 386 483 580 683 771 867]
15333,15334,[ 45 149 238 334 430 526 622 718 814 909]
15334,15335,[ 86 182 279 375 472 569 666 764 862]
15335,15336,[ 84 170 256 342 428 514 582 675 760 846 933]
15336,15337,[ 77 158 238 318 399 479 558 638 718 799 878]
15337,15338,[ 79 175 276 371 472 571 668 761 862 931]
15338,15339,[ 61 148 238 325 410 495 587 683 775 864]
15339,15340,[ 33 102 171 240 309 378 448 517 586 655 724 792 860 929]
15340,15341,[ 68 145 228 305 394 464 588 677 758 858 934]
15341,15342,[ 80 162 237 320 402 480 565 644 723 806 888]
15342,15343,[ 96 183 271 360 447 543 636 725 810 874]
15343,15344,[ 71 155 237 314 400 481 560 634 727 809 892]
15344,15345,[ 74 168 261 355 447 541 636 731 820 909]
15345,15346,[ 60 134 209 286 361 437 510 584 660 733 807 884]
15346,15347,[100 159 267 367 467 520 629 729 829 929]
15347,15348,[ 48 119 186 240 325 396 474 545 616 683 758 826 887]
15348,15349,[ 46 113 180 247 313 379 447 513 581 647 713 780 847 916]
15349,15350,[ 69 157 246 337 424 505 600 676 756 835 916]
15350,15351,[ 94 169 242 314 386 457 531 608 689 770 850 927]
15351,15352,[ 40 125 210 293 376 460 544 627 708 792 875]
15352,15353,[102 196 294 395 493 589 687 790 889]
15353,15354,[ 48 118 184 252 321 387 455 524 590 659 728 795 862 932]
15354,15355,[ 87 163 239 312 390 471 552 633 713 792 869 946]
15355,15356,[ 43 102 161 220 278 337 394 450 507 565 623 680 736 794 852 911]
15356,15357,[ 81 142 203 263 324 381 439 496 555 612 671 728 788 846 906]
15357,15358,[ 80 144 210 277 344 408 472 536 601 667 734 803 869 936]
15358,15359,[ 38 109 179 257 328 404 474 541 610 678 747 814 882]
15359,15360,[ 87 172 254 329 410 494 577 665 757 851 936]
15360,15361,[ 60 158 255 349 444 536 632 730 823 918]
15361,15362,[ 40 112 185 259 333 406 479 550 626 698 773 845 916]
15362,15363,[100 187 277 367 458 549 637 723 812 902]
15363,15364,[ 45 103 161 218 276 338 393 448 505 564 621 678 737 793 851 912]
15364,15365,[ 70 170 270 372 470 568 667 768 868]
15365,15366,[ 31  93 155 217 278 338 398 459 521 582 642 703 763 824 885 946]
15366,15367,[100 220 335 455 574 686 799 917]
15367,15368,[ 61 137 262 404 484 616 753 830 907]
15368,15369,[ 34 112 189 270 350 435 517 596 671 749 825 906]
15369,15370,[103 203 300 397 490 576 660 747 833 923]
15370,15371,[ 54 170 284 403 520 635 753 872]
15371,15372,[109 197 287 378 468 557 647 738 827 919]
15372,15373,[ 76 173 268 363 462 563 656 749 845 944]
15373,15374,[123 230 338 445 553 661 762 865]
15374,15375,[ 72 160 295 416 528 643 682 755 859]
15375,15376,[ 51 136 180 300 390 475 559 640 729 814 897]
15376,15377,[133 238 343 445 543 646 748 848 945]
15377,15378,[ 62 142 222 302 379 462 541 619 698 780 858 937]
15378,15379,[ 37 112 188 265 343 420 497 574 650 727 805 883]
15379,15380,[ 93 158 223 286 349 413 478 543 609 675 740 803 867 932]
15380,15381,[ 80 167 254 340 426 512 598 682 768 853 938]
15381,15382,[104 211 317 421 525 631 739 841 946]
15382,15383,[148 267 387 506 628 751 876]
15383,15384,[ 65 120 178 228 281 339 391 446 500 554 609 665 721 777 832 890 945]
15384,15385,[ 42  97 137 209 265 321 376 432 488 544 598 654 711 766 821 876 932]
15385,15386,[ 76 155 233 311 390 471 553 637 721 809 901]
15386,15387,[105 220 327 435 548 657 762 871]
15387,15388,[ 95 173 251 329 407 485 561 638 711 790 865 945]
15388,15389,[111 196 282 366 450 535 621 705 790 878]
15389,15390,[ 69 177 287 397 503 610 720 827 932]
15390,15391,[112 196 282 371 458 545 630 716 799 883]
15391,15392,[ 94 213 335 457 577 702 828 947]
15392,15393,[102 206 313 419 524 632 735 843]
15393,15394,[ 66 166 266 366 466 566 667 768 870]
15394,15395,[ 32 109 202 289 353 432 496 596 757 822 890]
15395,15396,[ 55 136 217 296 371 445 519 594 671 747 825 903]
15396,15397,[126 238 342 445 544 652 736 868 946]
15397,15398,[ 65 121 195 293 399 459 526 615 718 794 875 923]
15398,15399,[ 82 142 201 260 319 378 437 496 554 613 670 728 785 844 902]
15399,15400,[121 216 309 402 498 599 709 817 922]
15400,15401,[ 88 170 252 332 410 491 573 656 738 819 903]
15401,15402,[ 78 159 239 321 402 483 565 647 733 818 904]
15402,15403,[ 84 156 229 306 389 472 565 652 745 839 930]
15403,15404,[ 43 141 239 338 437 536 636 736 833 931]
15404,15405,[ 69 157 244 330 418 509 599 690 779 867]
15405,15406,[ 62 142 224 313 403 498 589 673 762 850 940]
15406,15407,[ 38 102 166 228 293 357 423 490 551 615 680 746 814 881 948]
15407,15408,[ 66 154 243 331 419 506 592 679 763 849 933]
15408,15409,[120 253 382 514 646 775 904]
15409,15410,[ 94 183 271 359 447 535 624 714 802 891]
15410,15411,[ 44 117 194 271 346 421 500 580 657 741 826 909]
15411,15412,[ 52 143 237 332 426 519 611 705 799 891]
15412,15413,[ 49 126 201 274 343 420 494 570 646 719 795 872]
15413,15414,[ 82 177 272 368 465 560 656 752 848 947]
15414,15415,[128 243 348 439 526 638 750 862]
15415,15416,[ 35 133 236 338 425 514 611 712 798 883]
15416,15417,[ 89 171 255 337 421 504 586 669 751 833 915]
15417,15418,[ 49 108 166 224 283 341 399 456 514 571 628 685 742 799 856 913]
15418,15419,[ 41 125 263 333 411 469 550 645 770 847 918]
15419,15420,[ 39 122 206 287 369 451 534 618 705 791 878]
15420,15421,[ 75 177 281 382 490 595 699 805 909]
15421,15422,[ 38 112 186 261 335 409 484 559 633 707 781 857 931]
15422,15423,[ 87 173 257 342 427 508 588 667 745 822 900]
15423,15424,[ 53 147 208 334 451 548 643 739 835 930]
15424,15425,[ 97 177 266 351 436 521 607 691 776 861 945]
15425,15426,[108 202 292 383 477 568 661 754 846 936]
15426,15427,[ 31 107 182 256 327 399 471 542 613 685 757 828 900]
15427,15428,[ 99 179 258 338 417 494 574 656 738 819 900]
15428,15429,[ 86 192 300 408 515 625 735 846]
15429,15430,[114 199 282 364 449 531 613 698 783 868]
15430,15431,[123 254 382 510 635 758 876]
15431,15432,[ 54 142 232 320 410 496 581 667 751 835 916]
15432,15433,[120 229 341 454 569 685 803 920]
15433,15434,[ 84 164 254 346 448 540 630 722 814 896]
15434,15435,[ 80 153 223 296 366 435 506 579 652 724 795 866 937]
15435,15436,[ 40 140 241 342 445 547 649 750 850]
15436,15437,[ 87 194 296 394 493 589 685 778 876]
15437,15438,[ 49 129 209 290 372 455 536 617 701 782 863 945]
15438,15439,[ 85 142 215 263 360 418 469 540 620 668 734 805 858 944]
15439,15440,[ 86 151 216 281 346 410 474 539 603 668 732 797 860 924]
15440,15441,[ 95 187 281 372 460 548 636 719 802 891]
15441,15442,[ 62 148 234 322 408 494 581 669 758 846 932]
15442,15443,[ 37 126 216 307 398 490 586 681 774 867]
15443,15444,[ 85 184 255 329 404 478 552 626 701 775 849 922]
15444,15445,[116 222 327 429 533 642 752 864]
15445,15446,[125 232 337 443 546 651 753 855]
15446,15447,[ 41  85 183 237 311 401 466 528 582 656 739 787 886 931]
15447,15448,[ 78 161 244 328 411 496 581 666 751 833 917]
15448,15449,[ 79 156 233 311 387 464 540 618 697 772 848 926]
15449,15450,[ 43 139 235 330 423 516 610 705 799 896]
15450,15451,[ 42 117 189 261 332 404 477 554 630 710 786 864 942]
15451,15452,[ 45 124 204 284 363 444 526 607 688 769 848 927]
15452,15453,[ 59 129 202 272 341 407 479 552 624 695 761 827 900]
15453,15454,[111 190 269 347 431 509 592 673 752 834 912]
15454,15455,[ 80 170 248 341 439 526 606 691 781 862 942]
15455,15456,[ 69 183 302 414 528 642 752 815]
15456,15457,[ 35 120 205 291 376 461 523 611 696 782 867]
15457,15458,[ 36 103 168 234 301 369 438 507 574 642 710 778 848 917]
15458,15459,[102 175 247 320 391 462 533 605 676 748 819 889]
15459,15460,[157 286 410 538 665 791 916]
15460,15461,[ 56 172 287 397 502 610 716 815 921]
15461,15462,[ 41 122 201 282 358 437 514 590 665 742 816 893]
15462,15463,[ 60 151 221 326 419 491 586 672 764 857 945]
15463,15464,[ 32 106 177 253 325 398 470 542 611 687 759 828 902]
15464,15465,[ 33 116 208 294 378 462 547 643 734 817 898]
15465,15466,[ 46 147 238 316 398 479 558 638 720 802 892]
15466,15467,[ 79 174 268 362 456 551 645 741 836 932]
15467,15468,[103 194 277 363 451 534 622 711 804 896]
15468,15469,[ 54 135 214 293 372 448 524 600 676 753 829 908]
15469,15470,[ 66 121 214 313 412 514 617 720 823 926]
15470,15471,[ 87 135 194 248 307 360 424 465 528 585 633 690 756 809 858 917]
15471,15472,[104 196 293 393 491 583 679 780 884]
15472,15473,[ 83 160 224 299 364 438 516 593 663 743 827 914]
15473,15474,[ 53 141 227 309 389 467 550 634 717 805 895]
15474,15475,[125 226 327 424 523 621 723 824 924]
15475,15476,[ 94 182 261 341 414 525 625 712 824 924]
15476,15477,[142 281 423 564 702 841]
15477,15478,[ 64 134 195 264 326 399 455 502 579 634 694 753 838 898]
15478,15479,[ 71 156 242 327 413 500 587 672 759 847 934]
15479,15480,[ 81 170 258 342 435 529 615 698 791 880]
15480,15481,[ 72 187 303 417 531 644 755 867]
15481,15482,[115 222 327 433 536 643 748 852]
15482,15483,[105 216 330 444 555 673 791 904]
15483,15484,[ 88 156 223 298 371 452 555 627 697 766 878]
15484,15485,[109 190 276 360 455 547 631 718 810 888]
15485,15486,[ 61 127 194 260 326 393 459 526 592 659 725 791 858 924]
15486,15487,[ 91 209 325 441 556 669 783 901]
15487,15488,[ 94 209 329 463 602 733 853]
15488,15489,[110 186 268 371 470 555 645 737 826 912]
15489,15490,[ 62 135 208 279 349 424 500 575 648 719 790 859 931]
15490,15491,[ 39 122 202 284 369 450 534 617 672 777 863 948]
15491,15492,[ 93 184 277 369 460 552 645 737 832 928]
15492,15493,[ 54 125 197 271 344 418 493 568 644 718 795 870 945]
15493,15494,[ 51 133 214 295 375 458 539 620 702 783 864 944]
15494,15495,[100 195 289 381 471 560 643 720 805 885]
15495,15496,[ 53 118 187 257 322 371 463 522 579 644 716 778 833 882]
15496,15497,[108 203 305 415 521 618 716 815 919]
15497,15498,[ 60 153 250 354 466 574 684 796 906]
15498,15499,[ 44 125 207 289 370 452 533 615 697 779 861 943]
15499,15500,[ 91 182 276 371 463 557 654 755 853]
15500,15501,[ 69 126 184 241 297 355 412 469 526 583 641 697 741 809 868 925]
15501,15502,[ 71 138 206 272 337 402 466 530 593 657 721 784 846 907]
15502,15503,[ 70 128 188 251 311 371 431 491 551 611 671 731 789 849 912]
15503,15504,[ 39 103 161 224 288 358 423 494 561 628 695 762 830 896]
15504,15505,[ 48 100 150 200 252 304 355 407 459 510 562 614 667 719 772 824 876 929]
15505,15506,[ 88 181 272 364 455 546 639 730 820 910]
15506,15507,[ 58 152 246 334 406 483 566 651 742 836 930]
15507,15508,[ 92 174 257 338 418 498 578 657 736 818 900]
15508,15509,[138 247 353 463 575 685 795 905]
15509,15510,[ 31 120 207 292 377 461 543 629 714 798 883]
15510,15511,[ 67 131 197 262 327 390 457 521 586 650 715 779 843 907]
15511,15512,[ 81 138 194 251 308 364 421 478 535 592 649 705 761 817 873 928]
15512,15513,"[ 60  99 141 182 223 264 304 352 393 440 483 525 567 608 650 692 733 776
 819 862 903 944]"
15513,15514,[ 56 119 183 247 311 375 438 500 561 623 684 747 809 873 937]
15514,15515,[ 82 142 202 262 322 382 441 501 561 621 680 739 798 857 916]
15515,15516,[ 82 144 212 275 340 407 472 537 602 667 733 798 863 928]
15516,15517,[ 99 191 280 369 460 551 643 735 826 915]
15517,15518,[ 61 157 260 356 455 554 653 750 847 942]
15518,15519,[ 52 126 200 272 346 412 465 568 642 715 786 859 930]
15519,15520,[ 75 144 216 285 357 428 499 573 643 715 784 855 932]
15520,15521,[ 37 104 172 241 309 377 445 513 581 649 716 784 852 920]
15521,15522,[ 87 151 214 277 341 404 467 529 592 655 718 780 842 903]
15522,15523,[ 66 119 172 224 277 330 383 436 489 542 593 649 702 755 806 862 915]
15523,15524,[ 64 146 229 308 391 473 558 636 719 797 877]
15524,15525,[ 64 140 214 288 362 436 510 584 658 732 807 881]
15525,15526,"[ 60  93 132 170 209 249 287 325 364 403 441 480 519 557 597 635 674 711
 756 788 828 866 903 942]"
15526,15527,[110 225 335 447 560 671 779 890]
15527,15528,[ 68 128 188 248 309 370 430 491 552 612 673 734 794 855 914]
15528,15529,[105 172 243 311 379 463 527 623 688 766 861 942]
15529,15530,[ 53 123 220 308 377 467 560 639 728 816 897]
15530,15531,[ 84 163 240 319 399 480 563 645 729 810 890]
15531,15532,[ 83 183 278 374 472 569 666 768 870]
15532,15533,[ 68 178 288 400 514 628 740 852]
15533,15534,[ 73 153 233 312 392 473 555 637 718 800 882]
15534,15535,[105 162 315 430 484 636 751 806]
15535,15536,[ 83 190 287 384 494 604 713 820 930]
15536,15537,[ 35 120 173 229 299 358 406 461 505 587 635 679 734 790 833 877 932]
15537,15538,[ 99 184 267 350 433 516 601 684 769 853 936]
15538,15539,[ 58 142 228 304 369 463 558 626 711 796 874]
15539,15540,[ 70 126 183 239 295 351 407 463 520 577 635 693 750 808 865 921]
15540,15541,[ 80 158 240 321 401 479 560 638 716 795 874]
15541,15542,[ 98 171 243 315 387 460 533 606 680 753 826 899]
15542,15543,[ 79 157 236 316 394 472 550 628 706 782 857 932]
15543,15544,[ 63 138 212 287 363 437 512 588 663 739 814 889]
15544,15545,[ 74 202 315 404 500 621 713 799 928]
15545,15546,[ 40 157 262 362 468 571 671 771 877]
15546,15547,[ 83 162 242 319 397 479 558 638 718 798 874]
15547,15548,[ 81 183 289 398 505 607 712 816 916]
15548,15549,[ 52 147 242 337 433 527 625 720 813 908]
15549,15550,[ 48 129 210 289 376 456 533 613 691 769 848 930]
15550,15551,[ 70 128 186 243 300 356 413 470 527 584 641 700 759 818 877 935]
15551,15552,[ 60 141 210 278 343 408 474 541 613 679 754 838 913]
15552,15553,[ 50 129 205 281 359 436 514 599 681 766 853 933]
15553,15554,[ 89 166 242 316 390 467 542 616 690 766 841 919]
15554,15555,[124 249 376 501 615 724 849]
15555,15556,[ 66 130 204 278 352 425 496 572 643 711 784 860 938]
15556,15557,[ 66 153 234 317 401 482 570 659 748 830 910]
15557,15558,[ 55 131 210 291 375 485 584 671 753 833 912]
15558,15559,[ 36 119 203 293 381 465 551 642 733 821 907]
15559,15560,[ 41 100 155 221 282 347 411 471 529 588 645 706 765 822 880 935]
15560,15561,[ 54 129 198 268 340 406 475 549 626 698 771 845 921]
15561,15562,[ 75 190 301 410 515 613 711 813 914]
15562,15563,[ 48  97 161 215 268 316 361 426 483 536 586 641 688 745 816 882]
15563,15564,[ 91 167 243 320 395 471 547 624 700 777 854 932]
15564,15565,[ 61 165 270 377 482 587 694 797 899]
15565,15566,[110 210 311 412 514 615 715 811 905]
15566,15567,[ 40 125 210 299 381 465 553 634 725 806 892]
15567,15568,[ 60 140 209 279 342 400 458 518 594 654 725 793 834 913]
15568,15569,[ 63 121 180 243 305 369 430 497 560 601 684 745 803 862 915]
15569,15570,[ 39  99 146 196 242 290 350 403 453 515 577 621 666 712 774 812 859 909]
15570,15571,[ 43 104 181 247 311 382 458 515 594 655 714 795 867 946]
15571,15572,[ 73 142 211 279 346 412 479 547 616 685 753 821 891]
15572,15573,[ 73 195 305 434 549 663 781 894]
15573,15574,[ 51 138 223 324 388 438 503 573 645 732 806 871 945]
15574,15575,[ 48 134 219 306 392 476 562 648 736 822 909]
15575,15576,[ 91 194 298 421 541 664 783 900]
15576,15577,[ 60 143 226 309 392 475 559 642 727 811 882]
15577,15578,[ 55 143 230 317 404 490 575 661 749 836 923]
15578,15579,[126 219 311 406 500 595 686 782 873]
15579,15580,[ 34 104 176 251 323 396 465 536 605 676 747 819 890]
